id_projeto_pesquisa,codigo_projeto,titulo,palavras_chave,id_projeto,ano,data_inicio,data_fim,situacao,tipo_projeto,categoria_projeto,id_unidade,unidade,id_coordenador,coordenador,edital,id_grupo_pesquisa,grupo_pesquisa,linha_pesquisa,area_conhecimento_cnpq,objetivos_desenvolvimento_sustentavel
129435901,PVT15771-2018,Um Ambiente Interativo de Apoio ao Ensino de Lógica de Programação para os Cursos Técnicos (EaD) do Instituto Metrópole Digital/UFRN,"ensino de programação, plataformas interativas, ead, materiais didáticos",91819153,2018,2018/08/01 00:00:00.000,2020/07/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,6069,instituto metropole digital,,,(2018) Edital N° 01/2018 - Edital de Bolsas de Pesquisa da UFRN,115017057.0,Grupo Interdisciplinar de Estudos e Pesquisas em Informática na Educação (GIIfE),ambientes virtuais de aprendizagem,software básico,
130088792,PVT15955-2018,Personagens Inteligentes em Jogos de Estratégia,"jogos de estratégia, personagens inteligentes, aprendizado de máquina",91820137,2018,2018/08/01 00:00:00.000,2019/07/31 00:00:00.000,FINALIZADO,INTERNO,Pesquisa Científica,6069,instituto metropole digital,,,(2018) [ENSINO MÉDIO] Edital n° 02/2018 - Edital de Bolsas de Iniciação Científica para o Ensino Médio da UFRN,153909989.0,JOGOS DIGITAIS E TECNOLOGIAS EDUCACIONAIS,inteligência artificial para jogos,sistemas de informação,
123609564,PIB14296-2017,Avaliação de arquiteturas de Redes-em-Chip através de ferramentas de apoio ao projetos dedicadas.,redes em chip; modelos de arquiteturas de hardware; avaliação de desempenho.,91813900,2017,2017/08/01 00:00:00.000,2018/07/31 00:00:00.000,FINALIZADO,INTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,(2017) Edital N° 01/2017 - Edital de Bolsas de Pesquisa da UFRN,,,sistemas integrados e distribuidos,hardware,
127895454,PIB15001-2017,Internet das Coisas Inteligente a Serviço da Sociedade,internet das coisas; segurança; acessibilidade; inteligência artificial; inovação.,91817310,2017,2018/01/01 00:00:00.000,2020/07/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,(2018) Edital N° 05/2017 - Edital de Bolsas de Estímulo à Inovação da UFRN,,,sistemas de computação,arquitetura de sistemas de computação,
126664221,PIF14964-2017,CESTA BÁSICA DE CAICÓ,cesta básica; variação de índices; produtos a menor custo.,91816268,2017,2017/08/01 00:00:00.000,2020/07/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,9726,departamento de computação e tecnologia,,,(2017) Edital N° 01/2017 - Edital de Bolsas de Pesquisa da UFRN,,,desenvolvimento de sistemas de informação,análise de dados,
123614366,PIG14302-2017,Um sistema de captura de cenas tridimensionais usando webcams e dispositivos móveis para aplicações de realidade aumentada,"realidade aumentada, realidade virtual, interface de programação de aplicação",91813913,2017,2017/08/01 00:00:00.000,2018/07/31 00:00:00.000,FINALIZADO,INTERNO,Pesquisa Científica,56,departamento de engenharia de computacao e automacao,,,(2017) Edital N° 01/2017 - Edital de Bolsas de Pesquisa da UFRN,,,"computação científica, visualização 3d , realidade virtual",processamento gráfico (graphics),
123606141,PIG14434-2017,Gerenciador Inteligente de Instalações Elétricas de Baixa Tensão,"instalações elétricas, iot, edifícios inteligentes, automação, sensores, dispositivos eletrônicos de potência",91813891,2017,2017/08/01 00:00:00.000,2018/07/31 00:00:00.000,EM EXECUÇÃO,INTERNO,Pesquisa Científica,112,departamento de engenharia elétrica,,,(2017) Edital N° 01/2017 - Edital de Bolsas de Pesquisa da UFRN,126223715.0,Sistemas embarcados e microeletrônica,sistemas embarcados aplicados,automação eletrônica de processos elétricos e industriais,
123697477,PIG14470-2017,Sistema inteligente para bicicletas (smart bykes),"sistema inteligente, bicicletas, lorawan, sistemas embarcados, sensores",91814061,2017,2017/08/01 00:00:00.000,2020/07/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,112,departamento de engenharia elétrica,,,(2017) Edital N° 01/2017 - Edital de Bolsas de Pesquisa da UFRN,126223715.0,Sistemas embarcados e microeletrônica,sistemas embarcados aplicados,circuitos eletrônicos,
123801429,PIG14777-2017,"O Câncer de Próstata no Rio Grande do Norte: Análise Epidemiológica e Genômica Comparativa utilizando Banco de Dados 
","câncer, próstata, epidemiologia, genômica, bioinformática",91814329,2017,2017/08/01 00:00:00.000,2019/07/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,5205,departamento de engenharia biomedica,,,(2017) Edital N° 01/2017 - Edital de Bolsas de Pesquisa da UFRN,133289823.0,GRUPO DE PESQUISA EM INOVAÇÃO E TECNOLOGIA EM SAÚDE,bioinformática e genética,epidemiologia,
124378466,PII14889-2017,Sistema de monitoramento on-line em ambientes virtuais de aprendizagem para classificação e predição de padrões comportamentais de alunos nestes ambientes,plug-in; ambiente virtual de aprendizagem; mineração de dados; redes neurais; padrões comportamentais,91814889,2017,2017/08/01 00:00:00.000,2018/07/31 00:00:00.000,EM EXECUÇÃO,INTERNO,Pesquisa Científica,351,escola agrícola de jundiaí,,,(2017) [ENSINO MÉDIO/TÉCNICO] Edital Nº 02/2017 - Edital de Bolsas de Pesquisa do Ensino Médio,,,ciência da computação,software básico,
123814045,PIJ14719-2017,Desenvolvimento de um sistema computacional distribuído e de baixo custo para processamento digital de sinais utilizando o paradigma do Big Data,"cluster, big data, processamento de sinais",91814378,2017,2017/08/01 00:00:00.000,2018/07/31 00:00:00.000,FINALIZADO,INTERNO,Pesquisa Científica,4885,escola de ciências e tecnologia,,,(2017) Edital N° 01/2017 - Edital de Bolsas de Pesquisa da UFRN,,,processamento digital de imagens e sinais digitais,arquitetura de sistemas de computação,
121975596,PIO13865-2017,A Física e as Fronteiras do Conhecimento,"conferências internacionais, pós-doutorado, sistemas eletrônicos fortemente correlacionados, teoria de cordas, informação quântica, física da matéria condensada, ondas gravitacionais, computação de alto desempenho",91812025,2017,2017/01/27 00:00:00.000,2018/01/31 00:00:00.000,EM EXECUÇÃO,EXTERNO,Desenvolvimento Científico e Tecnológico,5279,instituto internacional de física,,,,,,física geral,física geral,
123489778,PIT14125-2017,Mais Big Data,"big data, engenharia automática de algoritmos, inteligência computacional",91813609,2017,2017/08/01 00:00:00.000,2018/07/31 00:00:00.000,FINALIZADO,INTERNO,Pesquisa Científica,6069,instituto metropole digital,,,(2017) Edital N° 01/2017 - Edital de Bolsas de Pesquisa da UFRN,125841829.0,Avanços em Inteligência Artificial,computação cognitiva,análise de algoritmos e complexidade de computação,
123693710,PIT14716-2017,Desenvolvimento de aplicações para cidades inteligentes usando o modelo da Edge Computing,"internet of things, smart city, edge computing",91814055,2017,2017/08/01 00:00:00.000,2018/07/31 00:00:00.000,EM EXECUÇÃO,INTERNO,Pesquisa Científica,6069,instituto metropole digital,,,(2017) Edital N° 01/2017 - Edital de Bolsas de Pesquisa da UFRN,,,desenvolvimento de aplicações para cidades inteligentes,arquitetura de sistemas de computação,
123825824,PIT14774-2017,"Segurança em Wireless Mesh Networking: Ameaças, Vulnerabilidades e Soluções",segurança de redes sem fio; wireless mesh networks; redes emalhadas sem fio.,91814426,2017,2017/08/01 00:00:00.000,2019/07/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,6069,instituto metropole digital,,,(2017) Edital N° 01/2017 - Edital de Bolsas de Pesquisa da UFRN,,,segurança em redes de computadores,teleinformática,
117711405,PIT14822-2017,Aprendizado por Reforço em Jogos de Estratégia em Tempo Real,"jogos de estratégia em tempo real, personagens inteligentes, aprendizado por reforço",91809046,2017,2025/09/01 00:00:00.000,2026/08/31 00:00:00.000,RENOVADO,EXTERNO,Pesquisa Científica,6069,instituto metropole digital,,,(2016) Edital N° 01/2016 - Edital de Bolsas de Pesquisa da UFRN,153909989.0,JOGOS DIGITAIS E TECNOLOGIAS EDUCACIONAIS,inteligência artificial para jogos,sistemas de computação,Trabalho Decente e Crescimento Econômico
123822009,PVA14759-2017,Imunoinformática de Candidatos Antigênicos para uma Vacina contra o Chikungunya,imunoinformática. antígenos. envelope. chikungunya. ,91814416,2017,2017/08/01 00:00:00.000,2019/07/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,184,departamento de biofísica e farmacologia,,,(2017) Edital N° 01/2017 - Edital de Bolsas de Pesquisa da UFRN,8130160.0,Sistemas Complexos em Biofísica,estudos e pesquisas in silico de sistemas biológicos,biofísica molecular,
123423710,PVB14019-2017,O Problema do Caixeiro Alugador com Passageiros,"problema do caixeiro alugador, ridesharing, transporte solidário",91813486,2017,2017/08/01 00:00:00.000,2021/07/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,(2017) Edital N° 01/2017 - Edital de Bolsas de Pesquisa da UFRN,88.0,TEORIA DOS GRAFOS E ALGORITMOS,meta-heurísticas,arquitetura de sistemas de computação,Redução das Desigualdades; Consumo e Produção Responsáveis
123426729,PVB14024-2017,O Problema do Caixeiro com Passageiros com Exigências de Tempo e Custos: Modelos e Algoritmos de Solução,"problema do caixeiro viajante, passageiros, programação matemática, heurísticas",91813494,2017,2017/08/01 00:00:00.000,2021/07/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,(2017) Edital N° 01/2017 - Edital de Bolsas de Pesquisa da UFRN,88.0,TEORIA DOS GRAFOS E ALGORITMOS,otimização combinatória;metaheurística;computação evolucionária;,arquitetura de sistemas de computação,Redução das Desigualdades; Consumo e Produção Responsáveis
123429862,PVB14028-2017,Visualisation and dynamic analysis of medieval writing processes in the context of neurological diseases and disorders,handwriting analysis; image processing; historical documents,91813500,2017,2017/08/01 00:00:00.000,2019/07/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,(2017) Edital N° 01/2017 - Edital de Bolsas de Pesquisa da UFRN,85074788.0,PROCESSAMENTO GRÁFICO E INTELIGÊNCIA COMPUTACIONAL,segurança da identidade,processamento gráfico (graphics),
123536614,PVB14272-2017,SmartPlace - Uma Aplicação para Gerenciamento de Espaços Físicos visando Economia de Energia,"internet das coisas, sensores, atuadores, economia de energia",91813690,2017,2017/08/01 00:00:00.000,2018/07/31 00:00:00.000,EM EXECUÇÃO,INTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,(2017) Edital N° 01/2017 - Edital de Bolsas de Pesquisa da UFRN,89.0,ConSiste: Concepção de Sistemas de Computação,engenharia de software;sistemas distribuidos;;,engenharia de software,
123655803,PVB14387-2017,"SysADL Studio: Avaliação, Análise e Execução de Arquitetura de Software",arquitetura de software; linguagens de descrição de arquitetura de software,91814011,2017,2017/08/01 00:00:00.000,2020/07/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,(2017) Edital N° 01/2017 - Edital de Bolsas de Pesquisa da UFRN,89.0,ConSiste: Concepção de Sistemas de Computação,arquitetura de software;engenharia de software;;,engenharia de software,
123767560,PVB14531-2017,Plataforma de Coleta e Análise de Dados Biométricos de Pacientes,"plataforma, dados, saúde, paciente",91814213,2017,2017/08/01 00:00:00.000,2018/07/31 00:00:00.000,EM EXECUÇÃO,INTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,(2017) Edital N° 01/2017 - Edital de Bolsas de Pesquisa da UFRN,89.0,ConSiste: Concepção de Sistemas de Computação,arquitetura de software;engenharia de software;;,sistemas de informação,
123799752,PVB14666-2017,"RobustApp: Estudo, Concepção e Validação de um Mecanismo de Tratamento de Exceções para a Plataforma Android.","tratamento de exceções, plataforma android, robustez  ",91814324,2017,2017/08/01 00:00:00.000,2018/07/31 00:00:00.000,EM EXECUÇÃO,INTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,(2017) Edital N° 01/2017 - Edital de Bolsas de Pesquisa da UFRN,89.0,ConSiste: Concepção de Sistemas de Computação,engenharia de software experimental,engenharia de software,
124384571,PVB14899-2017,Game Calc - Utilização de Jogos Digitais no Ensino de Pré-Cálculo,"games, matemática",91814901,2017,2017/05/01 00:00:00.000,2018/12/31 00:00:00.000,EM EXECUÇÃO,EXTERNO,Desenvolvimento Científico e Tecnológico,125,departamento de informática e matemática aplicada,,,,153909989.0,JOGOS DIGITAIS E TECNOLOGIAS EDUCACIONAIS,linhas de produção de jogos digitais,engenharia de software,
125732390,PVB14937-2017,Novel Enablers for Cloud Slicing (NECOS),"cloud slicing, 5g, sdn, nfv, mec",91815778,2017,2017/11/01 00:00:00.000,2021/07/31 00:00:00.000,RENOVADO,EXTERNO,Desenvolvimento Científico e Tecnológico,125,departamento de informática e matemática aplicada,,,,119397535.0,Grupo de Pesquisa em Serviços e Aplicações para Internet do Futuro,interne do futuro,teleinformática,Redução das Desigualdades
126049850,PVB14947-2017,Sistema IoT-Cloud de Medic&#807;a&#771;o Centralizada de Energia Voltado a Rede CEA,redes elétricas inteligentes; internet das coisas,91815929,2017,2018/06/01 00:00:00.000,2021/05/31 00:00:00.000,RENOVADO,EXTERNO,Desenvolvimento Científico e Tecnológico,125,departamento de informática e matemática aplicada,,,,119397535.0,Grupo de Pesquisa em Serviços e Aplicações para Internet do Futuro,internet das coisas,teleinformática,
123596620,PVC14263-2017,Desenvolvimento de Multimídia Interativa destinado à Educação Ambiental na Cidade de Natal,educação ambiental; multimídia; design; natal,91813859,2017,2017/08/01 00:00:00.000,2018/07/31 00:00:00.000,EM EXECUÇÃO,INTERNO,Pesquisa Científica,139,departamento de artes,,,(2017) Edital N° 01/2017 - Edital de Bolsas de Pesquisa da UFRN,129654304.0,PHI DESIGN: FILOSOFIA DO DESIGN,"design, redes artificiais e cognição",programação visual,
123766809,PVC14529-2017,Memória gráfica do Rio Grande do Norte: acervo de clichês tipográficos do Departamento Estadual de Imprensa,memória gráfica; design gráfico; tipografia,91814211,2017,2017/08/01 00:00:00.000,2019/07/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,139,departamento de artes,,,(2017) Edital N° 01/2017 - Edital de Bolsas de Pesquisa da UFRN,97281018.0,"ECOAR - Design, Inovação e Sustentabilidade",design social,programação visual,
123768559,PVC14694-2017,Tipo(gráficos): kit modular para leitor iniciante ,tipografia; lúdico; ensino,91814215,2017,2017/08/01 00:00:00.000,2019/07/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,139,departamento de artes,,,(2017) Edital N° 01/2017 - Edital de Bolsas de Pesquisa da UFRN,153321195.0,"Design e sociedade: educação, comunicação, diversidade e inclusão","teoria, linguagem e práticas do design",programação visual,
123808834,PVC14695-2017,Memória Gráfica Potiguar: catalogação do acervo de tipos móveis do Museu da Imprensa Oficial Eloy de Souza,memória gráfica potiguar; tipos móveis de metal; imprensa oficial eloy de souza,91814361,2017,2017/08/01 00:00:00.000,2018/07/31 00:00:00.000,EM EXECUÇÃO,INTERNO,Pesquisa Científica,139,departamento de artes,,,(2017) Edital N° 01/2017 - Edital de Bolsas de Pesquisa da UFRN,97281018.0,"ECOAR - Design, Inovação e Sustentabilidade",design social,programação visual,
123604422,PVF14616-2017,Otimização de Sistemas de Medição e Identificação em Redes de Computadores,redes de computadores; aprendizado de máquina; redes complexas,91813882,2017,2017/08/01 00:00:00.000,2018/07/31 00:00:00.000,FINALIZADO,INTERNO,Pesquisa Científica,9726,departamento de computação e tecnologia,,,(2017) Edital N° 01/2017 - Edital de Bolsas de Pesquisa da UFRN,50801320.0,"Comunicação, Processamento e Análise da Informação",redes de comunicação,arquitetura de sistemas de computação,
